RSPB,County,Species,Mean 2021,Rank 2021,% Gardens 2021,,Mean 2020,Rank 2020,% Gardens 2020,,% Change,Rank Change,% change in % gardens recorded,
SWSRO,Renfrewshire,Green_woodpecker,0.001,54,0.1,,0.000,56,0.0,,Increase,2,Increase,
SWSRO,Renfrewshire,Kestrel,0.001,55,0.1,,0.000,60,0.0,,Increase,5,Increase,
SWSRO,Renfrewshire,Linnet,0.001,56,0.1,,0.000,64,0.0,,Increase,8,Increase,
SWSRO,Renfrewshire,Marsh_tit,0.001,57,0.1,,0.000,67,0.0,,Increase,10,Increase,
SWSRO,Renfrewshire,Stock_dove,0.001,58,0.1,,0.000,76,0.0,,Increase,18,Increase,
SWSRO,Renfrewshire,Tawny_owl,0.001,59,0.1,,0.007,40,0.7,,-85.0,-19,-85.0,
SWSRO,Renfrewshire,Brambling,0.000,61,0.0,,0.003,42,0.3,,-100.0,-19,-100.0,
SWSRO,Renfrewshire,Waxwing,0.000,79,0.0,,0.003,47,0.3,,-100.0,-32,-100.0,
Wales,"Rhondda, Cynon, Taff",House_sparrow,6.292,1,76.1,,6.593,1,76.6,,-4.6,0,-0.7,
Wales,"Rhondda, Cynon, Taff",Blackbird,2.585,2,88.7,,2.215,4,87.3,,16.7,2,1.6,
Wales,"Rhondda, Cynon, Taff",Blue_tit,2.445,3,66.3,,2.660,2,71.4,,-8.1,-1,-7.1,
Wales,"Rhondda, Cynon, Taff",Starling,2.364,4,36.0,,2.628,3,36.6,,-10.1,-1,-1.7,
Wales,"Rhondda, Cynon, Taff",Robin,1.800,5,88.8,,1.514,8,87.2,,18.9,3,1.8,
Wales,"Rhondda, Cynon, Taff",Great_tit,1.502,6,48.5,,1.508,9,53.2,,-0.4,3,-8.8,
Wales,"Rhondda, Cynon, Taff",Magpie,1.490,7,61.6,,1.530,7,60.8,,-2.6,0,1.4,
Wales,"Rhondda, Cynon, Taff",Long_tailed_tit,1.456,8,28.7,,1.536,6,28.0,,-5.2,-2,2.6,
Wales,"Rhondda, Cynon, Taff",Jackdaw,1.309,9,29.4,,1.287,10,30.9,,1.7,1,-4.9,
Wales,"Rhondda, Cynon, Taff",Goldfinch,1.228,10,21.7,,1.670,5,28.8,,-26.5,-5,-24.8,
Wales,"Rhondda, Cynon, Taff",Coal_tit,1.221,11,45.6,,1.252,11,48.8,,-2.4,0,-6.6,
Wales,"Rhondda, Cynon, Taff",Chaffinch,1.162,12,33.2,,1.244,12,36.2,,-6.6,0,-8.3,
Wales,"Rhondda, Cynon, Taff",Woodpigeon,0.998,13,46.9,,1.002,13,49.7,,-0.4,0,-5.7,
Wales,"Rhondda, Cynon, Taff",Dunnock,0.784,14,35.8,,0.821,16,38.4,,-4.5,2,-6.8,
Wales,"Rhondda, Cynon, Taff",Collared_dove,0.773,15,33.0,,0.981,14,38.0,,-21.2,-1,-13.1,
Wales,"Rhondda, Cynon, Taff",Carrion_crow,0.630,16,21.3,,0.887,15,22.7,,-29.0,-1,-6.1,
Wales,"Rhondda, Cynon, Taff",Wren,0.325,17,25.7,,0.296,18,26.2,,9.9,1,-1.8,
Wales,"Rhondda, Cynon, Taff",Feral_pigeon,0.318,18,8.7,,0.397,17,10.8,,-19.8,-1,-19.8,
Wales,"Rhondda, Cynon, Taff",Song_thrush,0.254,19,19.2,,0.249,19,18.0,,2.1,0,7.0,
Wales,"Rhondda, Cynon, Taff",Greenfinch,0.238,20,8.4,,0.229,20,10.4,,4.0,0,-19.5,
Wales,"Rhondda, Cynon, Taff",Nuthatch,0.202,21,12.8,,0.171,21,11.6,,18.2,0,10.1,
Wales,"Rhondda, Cynon, Taff",Bullfinch,0.120,22,6.2,,0.143,22,6.7,,-16.1,0,-7.7,
Wales,"Rhondda, Cynon, Taff",Great_spotted_woodpecker,0.109,23,8.9,,0.062,24,5.7,,76.5,1,55.5,
Wales,"Rhondda, Cynon, Taff",Siskin,0.106,24,3.7,,0.118,23,4.7,,-10.2,-1,-20.3,
Wales,"Rhondda, Cynon, Taff",Pied_wagtail,0.073,25,5.1,,0.017,29,1.2,,322.3,4,311.5,
Wales,"Rhondda, Cynon, Taff",Tree_sparrow,0.048,26,1.6,,0.047,26,1.0,,2.2,0,59.4,
Wales,"Rhondda, Cynon, Taff",Jay,0.043,27,3.3,,0.052,25,3.7,,-17.3,-2,-11.2,
Wales,"Rhondda, Cynon, Taff",Herring_gull,0.040,28,1.4,,0.015,31,0.2,,168.8,3,475.9,
Wales,"Rhondda, Cynon, Taff",Rook,0.036,29,0.6,,0.010,36,0.7,,269.0,7,-13.2,
Wales,"Rhondda, Cynon, Taff",Black_headed_gull,0.027,30,0.9,,0.012,32,0.2,,119.9,2,276.2,
Wales,"Rhondda, Cynon, Taff",Buzzard,0.024,31,1.6,,0.002,43,0.2,,879.7,12,562.8,
Wales,"Rhondda, Cynon, Taff",Grey_wagtail,0.022,32,2.0,,0.010,33,1.0,,122.8,1,101.2,
Wales,"Rhondda, Cynon, Taff",Common_gull,0.022,33,1.1,,0.010,34,0.5,,124.3,1,117.0,
Wales,"Rhondda, Cynon, Taff",Sparrowhawk,0.017,34,1.7,,0.017,30,1.7,,-0.8,-4,-0.8,
Wales,"Rhondda, Cynon, Taff",Mistle_thrush,0.016,35,1.3,,0.005,42,0.5,,218.8,7,160.8,
Wales,"Rhondda, Cynon, Taff",Blackcap,0.012,36,1.1,,0.034,27,2.7,,-64.8,-9,-60.5,
Wales,"Rhondda, Cynon, Taff",Red_kite,0.011,37,0.9,,0.007,39,0.2,,54.3,2,276.2,
Wales,"Rhondda, Cynon, Taff",Goldcrest,0.008,38,0.8,,0.002,44,0.2,,218.8,6,218.8,
Wales,"Rhondda, Cynon, Taff",Mallard,0.008,39,0.2,,0.017,28,0.2,,-54.5,-11,-13.1,
Wales,"Rhondda, Cynon, Taff",Lesser_spotted_woodpecker,0.007,40,0.7,,0.005,40,0.5,,45.0,0,45.0,
Wales,"Rhondda, Cynon, Taff",Green_woodpecker,0.006,41,0.6,,0.002,45,0.2,,161.0,4,161.0,
Wales,"Rhondda, Cynon, Taff",Reed_bunting,0.006,42,0.4,,0.000,70,0.0,,Increase,28,Increase,
Wales,"Rhondda, Cynon, Taff",Treecreeper,0.005,43,0.5,,0.007,37,0.7,,-32.5,-6,-32.5,
Wales,"Rhondda, Cynon, Taff",Grey_heron,0.005,44,0.5,,0.010,35,1.0,,-49.3,-9,-49.3,
Wales,"Rhondda, Cynon, Taff",Raven,0.005,45,0.3,,0.000,68,0.0,,Increase,23,Increase,
Wales,"Rhondda, Cynon, Taff",Redwing,0.005,46,0.1,,0.002,48,0.2,,102.6,2,-42.1,
Wales,"Rhondda, Cynon, Taff",Willow_tit,0.004,47,0.3,,0.000,79,0.0,,Increase,32,Increase,
Wales,"Rhondda, Cynon, Taff",Lesser_black_backed_gull,0.004,48,0.4,,0.000,62,0.0,,Increase,14,Increase,
Wales,"Rhondda, Cynon, Taff",Kestrel,0.004,49,0.4,,0.000,60,0.0,,Increase,11,Increase,
Wales,"Rhondda, Cynon, Taff",Marsh_tit,0.004,50,0.3,,0.005,41,0.2,,-27.7,-9,15.8,
Wales,"Rhondda, Cynon, Taff",Pheasant,0.004,51,0.3,,0.000,67,0.0,,Increase,16,Increase,
Wales,"Rhondda, Cynon, Taff",Redpoll,0.002,52,0.2,,0.000,69,0.0,,Increase,17,Increase,
Wales,"Rhondda, Cynon, Taff",Fieldfare,0.002,53,0.1,,0.007,38,0.2,,-71.1,-15,-42.1,
Wales,"Rhondda, Cynon, Taff",Tawny_owl,0.001,54,0.1,,0.000,74,0.0,,Increase,20,Increase,
Wales,"Rhondda, Cynon, Taff",Brambling,0.001,55,0.1,,0.000,51,0.0,,Increase,-4,Increase,
Wales,"Rhondda, Cynon, Taff",Barn_owl,0.001,56,0.1,,0.000,49,0.0,,Increase,-7,Increase,
Wales,"Rhondda, Cynon, Taff",Stock_dove,0.001,57,0.1,,0.000,73,0.0,,Increase,16,Increase,
Wales,"Rhondda, Cynon, Taff",Little_owl,0.001,58,0.1,,0.000,64,0.0,,Increase,6,Increase,
Wales,"Rhondda, Cynon, Taff",Moorhen,0.001,59,0.1,,0.002,46,0.2,,-42.1,-13,-71.1,
Wales,"Rhondda, Cynon, Taff",Meadow_pipit,0.001,60,0.1,,0.000,65,0.0,,Increase,5,Increase,
Wales,"Rhondda, Cynon, Taff",Chiffchaff,0.001,61,0.1,,0.000,52,0.0,,Increase,-9,Increase,
Wales,"Rhondda, Cynon, Taff",Mute_swan,0.001,62,0.1,,0.000,66,0.0,,Increase,4,Increase,
Wales,"Rhondda, Cynon, Taff",Red_legged_partridge,0.000,73,0.0,,0.002,47,0.2,,-100.0,-26,-100.0,
MRO,Rutland,House_sparrow,4.328,1,71.8,,5.600,1,70.2,,-22.7,0,2.3,
MRO,Rutland,Blue_tit,3.098,2,82.2,,3.626,2,84.2,,-14.6,0,-2.3,
MRO,Rutland,Blackbird,3.015,3,93.6,,2.404,5,85.3,,25.4,2,9.7,
MRO,Rutland,Woodpigeon,2.552,4,84.1,,2.585,4,80.8,,-1.3,0,4.2,
MRO,Rutland,Starling,2.192,5,44.5,,2.751,3,37.0,,-20.3,-2,20.5,
MRO,Rutland,Goldfinch,1.646,6,36.5,,1.653,7,38.5,,-0.4,1,-5.1,
MRO,Rutland,Robin,1.555,7,86.4,,1.275,10,81.1,,21.9,3,6.5,
MRO,Rutland,Great_tit,1.534,8,56.7,,1.849,6,66.4,,-17.1,-2,-14.6,
MRO,Rutland,Long_tailed_tit,1.191,9,28.7,,1.596,8,35.1,,-25.4,-1,-18.3,
MRO,Rutland,Chaffinch,1.156,10,38.9,,1.395,9,47.1,,-17.2,-1,-17.4,
MRO,Rutland,Dunnock,1.069,11,49.2,,1.109,11,58.9,,-3.7,0,-16.4,
MRO,Rutland,Jackdaw,0.904,12,25.1,,0.856,13,24.4,,5.7,1,2.9,
MRO,Rutland,Collared_dove,0.845,13,39.2,,0.981,12,44.9,,-13.8,-1,-12.6,
MRO,Rutland,Coal_tit,0.532,14,26.3,,0.611,16,36.2,,-13.0,2,-27.4,
MRO,Rutland,Magpie,0.529,15,29.5,,0.596,17,33.2,,-11.3,2,-11.1,
MRO,Rutland,Carrion_crow,0.442,16,21.5,,0.680,14,21.5,,-34.9,-2,0.2,
MRO,Rutland,Greenfinch,0.433,17,15.2,,0.650,15,24.0,,-33.3,-2,-36.5,
MRO,Rutland,Feral_pigeon,0.412,18,12.5,,0.240,19,9.0,,71.6,1,38.9,
MRO,Rutland,Wren,0.290,19,23.8,,0.303,18,26.9,,-4.5,-1,-11.3,
MRO,Rutland,Song_thrush,0.088,20,7.5,,0.075,23,5.5,,18.4,3,37.2,
MRO,Rutland,Pheasant,0.057,21,3.5,,0.080,22,6.0,,-28.0,1,-40.9,
MRO,Rutland,Rook,0.050,22,1.5,,0.005,40,0.5,,902.9,18,195.0,
MRO,Rutland,Black_headed_gull,0.044,23,1.3,,0.085,20,1.5,,-47.8,-3,-11.3,
MRO,Rutland,Red_kite,0.041,24,3.4,,0.055,25,4.0,,-24.6,1,-14.9,
MRO,Rutland,Fieldfare,0.037,25,1.6,,0.005,39,0.5,,635.3,14,223.5,
MRO,Rutland,Blackcap,0.034,26,2.5,,0.010,34,0.5,,239.9,8,402.5,
MRO,Rutland,Great_spotted_woodpecker,0.034,27,3.2,,0.085,21,6.5,,-60.0,-6,-50.0,
MRO,Rutland,Common_gull,0.026,28,1.0,,0.000,50,0.0,,Increase,22,Increase,
MRO,Rutland,Bullfinch,0.025,29,1.3,,0.035,28,2.0,,-28.2,-1,-33.5,
MRO,Rutland,Tree_sparrow,0.025,30,0.6,,0.060,24,2.0,,-58.1,-6,-70.4,
MRO,Rutland,Nuthatch,0.021,31,1.2,,0.035,29,3.0,,-40.9,-2,-60.6,
MRO,Rutland,Green_woodpecker,0.015,32,1.5,,0.005,41,0.5,,195.6,9,195.6,
MRO,Rutland,Herring_gull,0.015,33,0.3,,0.010,37,0.5,,47.8,4,-40.9,
MRO,Rutland,Moorhen,0.015,34,0.7,,0.015,31,1.5,,-1.5,-3,-50.7,
MRO,Rutland,Pied_wagtail,0.015,35,1.0,,0.015,32,1.5,,-1.5,-3,-31.0,
MRO,Rutland,Siskin,0.015,36,0.9,,0.000,73,0.0,,Increase,37,Increase,
MRO,Rutland,Stock_dove,0.013,37,0.9,,0.030,30,1.5,,-55.7,-7,-40.9,
MRO,Rutland,Mallard,0.012,38,0.3,,0.000,66,0.0,,Increase,28,Increase,
MRO,Rutland,Redwing,0.010,39,0.7,,0.000,71,0.0,,Increase,32,Increase,
MRO,Rutland,Buzzard,0.009,40,0.9,,0.010,35,1.0,,-11.3,-5,-11.3,
MRO,Rutland,Goldcrest,0.009,41,0.7,,0.010,36,1.0,,-11.3,-5,-26.1,
MRO,Rutland,Sparrowhawk,0.009,42,0.9,,0.040,26,4.0,,-77.9,-16,-77.9,
MRO,Rutland,Brambling,0.007,43,0.7,,0.000,48,0.0,,Increase,5,Increase,
MRO,Rutland,Redpoll,0.007,44,0.4,,0.005,43,0.5,,48.2,-1,-11.1,
MRO,Rutland,Reed_bunting,0.006,45,0.6,,0.015,33,1.5,,-60.5,-12,-60.5,
MRO,Rutland,Marsh_tit,0.006,46,0.6,,0.040,27,2.5,,-85.2,-19,-76.4,
MRO,Rutland,Mistle_thrush,0.006,47,0.6,,0.005,42,0.5,,18.2,-5,18.2,
MRO,Rutland,Treecreeper,0.006,48,0.6,,0.005,44,0.5,,18.2,-4,18.2,
MRO,Rutland,Grey_wagtail,0.003,49,0.1,,0.000,57,0.0,,Increase,8,Increase,
MRO,Rutland,Linnet,0.003,50,0.3,,0.000,64,0.0,,Increase,14,Increase,
MRO,Rutland,Mute_swan,0.003,51,0.1,,0.000,68,0.0,,Increase,17,Increase,
MRO,Rutland,Barn_owl,0.001,52,0.1,,0.000,46,0.0,,Increase,-6,Increase,
MRO,Rutland,Chiffchaff,0.001,53,0.1,,0.000,49,0.0,,Increase,-4,Increase,
MRO,Rutland,Grey_heron,0.001,54,0.1,,0.000,55,0.0,,Increase,1,Increase,
MRO,Rutland,Jay,0.001,55,0.1,,0.010,38,0.5,,-85.2,-17,-70.4,
MRO,Rutland,Kestrel,0.001,56,0.1,,0.000,60,0.0,,Increase,4,Increase,
MRO,Rutland,Lesser_spotted_woodpecker,0.001,57,0.1,,0.000,63,0.0,,Increase,6,Increase,
MRO,Rutland,Raven,0.001,58,0.1,,0.000,69,0.0,,Increase,11,Increase,
MRO,Rutland,Willow_tit,0.001,59,0.1,,0.005,45,0.5,,-70.4,-14,-70.4,
SWSRO,Scottish Borders,House_sparrow,5.836,1,78.1,,6.515,1,74.0,,-10.4,0,5.4,
SWSRO,Scottish Borders,Chaffinch,4.214,2,73.3,,4.034,2,70.3,,4.4,0,4.3,
SWSRO,Scottish Borders,Blue_tit,3.633,3,87.1,,3.343,3,84.3,,8.7,0,3.4,
SWSRO,Scottish Borders,Blackbird,3.299,4,93.2,,2.583,4,87.6,,27.7,0,6.5,
SWSRO,Scottish Borders,Starling,2.326,5,39.0,,2.410,5,32.7,,-3.5,0,19.2,
SWSRO,Scottish Borders,Woodpigeon,2.169,6,71.0,,1.855,6,64.8,,16.9,0,9.6,
SWSRO,Scottish Borders,Great_tit,2.165,7,69.1,,1.584,9,60.7,,36.7,2,13.9,
SWSRO,Scottish Borders,Robin,1.833,8,93.4,,1.457,10,89.3,,25.8,2,4.6,
SWSRO,Scottish Borders,Coal_tit,1.810,9,63.1,,1.311,11,54.5,,38.1,2,15.8,
SWSRO,Scottish Borders,Long_tailed_tit,1.281,10,24.5,,1.612,8,27.9,,-20.5,-2,-12.3,
SWSRO,Scottish Borders,Dunnock,1.190,11,52.5,,1.251,12,54.9,,-4.8,1,-4.3,
SWSRO,Scottish Borders,Jackdaw,1.130,12,30.7,,1.099,13,28.8,,2.8,1,6.4,
SWSRO,Scottish Borders,Goldfinch,1.086,13,26.8,,1.818,7,37.1,,-40.3,-6,-27.7,
SWSRO,Scottish Borders,Carrion_crow,0.887,14,32.9,,1.061,14,34.4,,-16.4,0,-4.1,
SWSRO,Scottish Borders,Feral_pigeon,0.601,15,13.1,,0.701,16,15.5,,-14.3,1,-15.5,
SWSRO,Scottish Borders,Collared_dove,0.599,16,25.9,,0.811,15,32.5,,-26.1,-1,-20.3,
SWSRO,Scottish Borders,Greenfinch,0.357,17,16.0,,0.470,17,18.1,,-24.1,0,-11.4,
SWSRO,Scottish Borders,Wren,0.349,18,27.7,,0.321,20,25.6,,8.6,2,8.0,
SWSRO,Scottish Borders,Tree_sparrow,0.252,19,5.7,,0.435,18,8.9,,-42.0,-1,-36.8,
SWSRO,Scottish Borders,Nuthatch,0.230,20,15.8,,0.248,22,18.4,,-7.2,2,-14.2,
SWSRO,Scottish Borders,Pheasant,0.223,21,10.3,,0.301,21,13.0,,-26.0,0,-21.3,
SWSRO,Scottish Borders,Great_spotted_woodpecker,0.196,22,14.6,,0.186,23,14.7,,5.5,1,-0.5,
SWSRO,Scottish Borders,Rook,0.173,23,4.4,,0.132,25,3.6,,31.2,2,21.9,
SWSRO,Scottish Borders,Siskin,0.172,24,5.8,,0.342,19,11.8,,-49.7,-5,-51.2,
SWSRO,Scottish Borders,Magpie,0.150,25,8.6,,0.183,24,11.1,,-18.1,-1,-22.3,
SWSRO,Scottish Borders,Song_thrush,0.139,26,9.9,,0.104,27,7.9,,33.8,1,25.2,
SWSRO,Scottish Borders,Bullfinch,0.114,27,6.0,,0.126,26,5.3,,-9.7,-1,12.8,
SWSRO,Scottish Borders,Fieldfare,0.042,28,1.1,,0.008,41,0.5,,437.3,13,126.6,
SWSRO,Scottish Borders,Treecreeper,0.037,29,3.7,,0.045,30,4.5,,-17.5,1,-17.5,
SWSRO,Scottish Borders,Buzzard,0.037,30,2.4,,0.047,29,3.6,,-21.5,-1,-32.7,
SWSRO,Scottish Borders,Herring_gull,0.035,31,1.2,,0.031,31,0.6,,11.4,0,93.8,
SWSRO,Scottish Borders,Sparrowhawk,0.034,32,3.4,,0.053,28,5.3,,-36.4,-4,-36.4,
SWSRO,Scottish Borders,Yellowhammer,0.028,33,1.4,,0.016,37,1.1,,81.5,4,29.6,
SWSRO,Scottish Borders,Jay,0.020,34,1.4,,0.017,36,1.2,,17.6,2,13.2,
SWSRO,Scottish Borders,Common_gull,0.017,35,0.5,,0.025,33,0.8,,-31.4,-2,-35.4,
SWSRO,Scottish Borders,Redwing,0.012,36,0.3,,0.014,38,0.5,,-13.8,2,-46.1,
SWSRO,Scottish Borders,Redpoll,0.012,37,0.8,,0.025,32,1.6,,-53.5,-5,-48.2,
SWSRO,Scottish Borders,Blackcap,0.012,38,0.8,,0.006,43,0.6,,85.7,5,29.2,
SWSRO,Scottish Borders,Brambling,0.011,39,1.1,,0.008,40,0.8,,43.9,1,43.9,
SWSRO,Scottish Borders,Grey_heron,0.010,40,1.0,,0.006,42,0.6,,53.4,2,53.4,
SWSRO,Scottish Borders,Black_headed_gull,0.010,41,0.3,,0.000,55,0.0,,Increase,14,Increase,
SWSRO,Scottish Borders,Goldcrest,0.008,42,0.7,,0.022,34,1.9,,-63.1,-8,-62.3,
SWSRO,Scottish Borders,Pied_wagtail,0.008,43,0.7,,0.002,54,0.2,,416.8,11,319.9,
SWSRO,Scottish Borders,Mistle_thrush,0.007,44,0.7,,0.002,53,0.2,,352.4,9,320.1,
SWSRO,Scottish Borders,Mallard,0.007,45,0.2,,0.020,35,0.6,,-67.7,-10,-67.7,
SWSRO,Scottish Borders,Barn_owl,0.006,46,0.6,,0.003,47,0.3,,93.5,1,93.5,
SWSRO,Scottish Borders,Grey_wagtail,0.006,47,0.4,,0.000,63,0.0,,Increase,16,Increase,
SWSRO,Scottish Borders,Moorhen,0.006,48,0.5,,0.009,39,0.6,,-40.8,-9,-19.2,
SWSRO,Scottish Borders,Stock_dove,0.006,49,0.3,,0.000,75,0.0,,Increase,26,Increase,
SWSRO,Scottish Borders,Raven,0.005,50,0.4,,0.000,71,0.0,,Increase,21,Increase,
SWSRO,Scottish Borders,Reed_bunting,0.004,51,0.3,,0.003,48,0.2,,29.1,-3,61.3,
SWSRO,Scottish Borders,Hooded_crow,0.003,52,0.2,,0.000,64,0.0,,Increase,12,Increase,
SWSRO,Scottish Borders,Kestrel,0.003,53,0.3,,0.005,44,0.5,,-46.2,-9,-46.2,
SWSRO,Scottish Borders,Tawny_owl,0.003,54,0.3,,0.003,49,0.3,,-19.4,-5,-19.4,
SWSRO,Scottish Borders,Red_legged_partridge,0.002,55,0.2,,0.003,45,0.2,,-35.4,-10,-3.2,
SWSRO,Scottish Borders,Linnet,0.002,56,0.2,,0.002,50,0.2,,-3.2,-6,-3.2,
SWSRO,Scottish Borders,Marsh_tit,0.002,57,0.1,,0.000,68,0.0,,Increase,11,Increase,
SWSRO,Scottish Borders,Willow_tit,0.002,58,0.1,,0.000,80,0.0,,Increase,22,Increase,
SWSRO,Scottish Borders,Green_woodpecker,0.001,59,0.1,,0.000,61,0.0,,Increase,2,Increase,
SWSRO,Scottish Borders,Red_kite,0.001,60,0.1,,0.000,72,0.0,,Increase,12,Increase,
SWSRO,Scottish Borders,Grey_partridge,0.001,61,0.1,,0.000,62,0.0,,Increase,1,Increase,
SWSRO,Scottish Borders,Corn_bunting,0.001,62,0.1,,0.000,57,0.0,,Increase,-5,Increase,
SWSRO,Scottish Borders,Chiffchaff,0.001,63,0.1,,0.002,51,0.2,,-67.7,-12,-67.7,
SWSRO,Scottish Borders,Lapwing,0.001,64,0.1,,0.000,65,0.0,,Increase,1,Increase,
SWSRO,Scottish Borders,Teal,0.001,65,0.1,,0.000,76,0.0,,Increase,11,Increase,
SWSRO,Scottish Borders,Great_black_backed_gull,0.001,66,0.1,,0.000,59,0.0,,Increase,-7,Increase,
SWSRO,Scottish Borders,Great_crested_grebe,0.001,67,0.1,,0.000,60,0.0,,Increase,-7,Increase,
SWSRO,Scottish Borders,Little_owl,0.001,68,0.1,,0.000,67,0.0,,Increase,-1,Increase,
SWSRO,Scottish Borders,Hawfinch,0.000,71,0.0,,0.002,52,0.2,,-100.0,-19,-100.0,
SWSRO,Scottish Borders,Lesser_spotted_woodpecker,0.000,73,0.0,,0.003,46,0.3,,-100.0,-27,-100.0,
ESRO,Shetland Islands,Starling,22.781,1,97.8,,22.943,1,94.3,,-0.7,0,3.7,
ESRO,Shetland Islands,House_sparrow,10.930,2,84.3,,12.409,2,77.3,,-11.9,0,9.1,
ESRO,Shetland Islands,Blackbird,2.839,3,90.0,,2.011,4,80.9,,41.2,1,11.3,
ESRO,Shetland Islands,Feral_pigeon,2.176,4,33.7,,3.968,3,46.0,,-45.2,-1,-26.9,
ESRO,Shetland Islands,Robin,0.665,5,52.2,,0.697,6,52.8,,-4.5,1,-1.2,
ESRO,Shetland Islands,Collared_dove,0.559,6,23.6,,0.764,5,21.3,,-26.8,-1,10.5,
ESRO,Shetland Islands,Chaffinch,0.435,7,15.2,,0.191,11,9.0,,127.6,4,69.3,
ESRO,Shetland Islands,Wren,0.337,8,24.9,,0.375,8,29.7,,-10.2,0,-16.2,
ESRO,Shetland Islands,Hooded_crow,0.277,9,20.5,,0.259,10,15.5,,7.1,1,32.2,
ESRO,Shetland Islands,Woodpigeon,0.275,10,7.9,,0.404,7,11.2,,-32.0,-3,-30.0,
ESRO,Shetland Islands,Carrion_crow,0.224,11,10.7,,0.359,9,9.4,,-37.6,-2,14.5,
ESRO,Shetland Islands,Blue_tit,0.196,12,9.1,,0.022,18,1.1,,770.7,6,712.6,
ESRO,Shetland Islands,Herring_gull,0.176,13,9.8,,0.190,12,9.5,,-7.8,-1,2.4,
ESRO,Shetland Islands,Common_gull,0.107,14,3.9,,0.109,13,4.7,,-1.9,-1,-16.7,
ESRO,Shetland Islands,Rook,0.059,15,0.5,,0.000,67,0.0,,Increase,52,Increase,
ESRO,Shetland Islands,Dunnock,0.057,16,2.6,,0.056,15,1.1,,0.6,-1,132.2,
ESRO,Shetland Islands,Great_tit,0.039,17,3.5,,0.000,36,0.0,,Increase,19,Increase,
ESRO,Shetland Islands,Black_headed_gull,0.024,18,1.0,,0.031,16,1.6,,-22.0,-2,-37.6,
ESRO,Shetland Islands,Pheasant,0.024,19,0.5,,0.000,59,0.0,,Increase,40,Increase,
ESRO,Shetland Islands,Raven,0.024,20,2.4,,0.000,61,0.0,,Increase,41,Increase,
ESRO,Shetland Islands,Tree_sparrow,0.024,21,0.5,,0.000,74,0.0,,Increase,53,Increase,
ESRO,Shetland Islands,Goldfinch,0.022,22,1.3,,0.000,32,0.0,,Increase,10,Increase,
ESRO,Shetland Islands,Song_thrush,0.020,23,2.0,,0.031,17,3.1,,-37.6,-6,-37.6,
ESRO,Shetland Islands,Goldcrest,0.015,24,1.0,,0.000,31,0.0,,Increase,7,Increase,
ESRO,Shetland Islands,Sparrowhawk,0.010,25,1.0,,0.000,70,0.0,,Increase,45,Increase,
ESRO,Shetland Islands,Mallard,0.010,26,0.5,,0.000,52,0.0,,Increase,26,Increase,
ESRO,Shetland Islands,Redwing,0.010,27,1.0,,0.063,14,4.7,,-84.4,-13,-79.2,
ESRO,Shetland Islands,Greenfinch,0.009,28,0.4,,0.000,38,0.0,,Increase,10,Increase,
ESRO,Shetland Islands,Brambling,0.005,29,0.5,,0.000,23,0.0,,Increase,-6,Increase,
ESRO,Shetland Islands,Great_black_backed_gull,0.005,30,0.5,,0.000,33,0.0,,Increase,3,Increase,
ESRO,Shetland Islands,Grey_heron,0.005,31,0.5,,0.000,39,0.0,,Increase,8,Increase,
ESRO,Shetland Islands,Jackdaw,0.005,32,0.5,,0.016,19,1.6,,-68.8,-13,-68.8,
MRO,Shropshire,House_sparrow,5.435,1,75.6,,5.594,1,75.4,,-2.8,0,0.3,
MRO,Shropshire,Blue_tit,3.580,2,84.8,,4.167,2,87.8,,-14.1,0,-3.4,
MRO,Shropshire,Blackbird,3.119,3,94.0,,2.604,3,92.2,,19.8,0,2.0,
MRO,Shropshire,Woodpigeon,2.413,4,80.6,,2.274,4,80.6,,6.1,0,0.0,
MRO,Shropshire,Great_tit,1.887,5,62.5,,2.121,6,69.5,,-11.0,1,-10.1,
MRO,Shropshire,Starling,1.845,6,29.3,,2.176,5,32.3,,-15.2,-1,-9.2,
MRO,Shropshire,Robin,1.776,7,89.2,,1.546,9,89.3,,14.9,2,-0.1,
MRO,Shropshire,Goldfinch,1.686,8,32.5,,1.758,8,36.0,,-4.1,0,-9.7,
MRO,Shropshire,Long_tailed_tit,1.502,9,32.6,,1.857,7,39.9,,-19.1,-2,-18.1,
MRO,Shropshire,Chaffinch,1.469,10,40.7,,1.304,10,40.9,,12.7,0,-0.6,
MRO,Shropshire,Magpie,1.066,11,52.3,,1.151,11,55.1,,-7.4,0,-5.1,
MRO,Shropshire,Dunnock,1.030,12,49.1,,1.085,12,52.2,,-5.1,0,-6.1,
MRO,Shropshire,Coal_tit,0.822,13,40.0,,0.943,14,45.3,,-12.8,1,-11.5,
MRO,Shropshire,Jackdaw,0.810,14,23.3,,0.969,13,25.7,,-16.4,-1,-9.2,
MRO,Shropshire,Collared_dove,0.747,15,34.2,,0.810,15,35.8,,-7.8,0,-4.4,
MRO,Shropshire,Carrion_crow,0.599,16,22.7,,0.616,16,23.3,,-2.8,0,-2.6,
MRO,Shropshire,Greenfinch,0.465,17,17.6,,0.547,17,20.4,,-14.9,0,-13.6,
MRO,Shropshire,Wren,0.358,18,29.2,,0.327,18,26.5,,9.6,0,10.2,
MRO,Shropshire,Feral_pigeon,0.325,19,10.3,,0.289,19,10.8,,12.5,0,-5.3,
MRO,Shropshire,Nuthatch,0.150,20,10.5,,0.182,21,13.7,,-17.7,1,-22.9,
